name,result
http://www.munstermanauto.com/vehicle/used-2008-gmc-acadia-slt1-3031858?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2003-gmc-sierra-1500hd-slt-pickup-4d-6-1-2-ft-2988331?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2013-gmc-terrain-sle-3070819?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2007-gmc-yukon-denali-3069349?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2008-gmc-yukon-xl-slt-sport-utility-4d-3016614?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2006-hummer-h3-3064653?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2013-hyundai-elantra-coupe-se-coupe-2d-3070834?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2003-isuzu-rodeo-2995596?refby=dealersite#ar_top,1
http://www.munstermanauto.com/blue-springs-mo-used-cars?rstartrow=1&invquery=1&cart=0&certa=0&fineavail=0&highprice=999999999&highyear=9999&invkey=&lowprice=0&lowyear=0&mileage=999999999&newthisweek=0&picsonly=0&radius=200&rcate=&rcnt=64&rcond=used&rext=&rint=&rmake=&rmodel=&rsellid=&rsort=make%2Cmodel%2Cyr&rtrans=&rtrm=&rtype=&selid=3408&showcert=1&showonly=&showsold=1&soldonly=0&subpage=&subpageb=&transmission=&type2=&ziphome=0#ar_top,0
http://www.munstermanauto.com/vehicle/used-2000-jeep-grand-cherokee-4wd-laredo-2995595?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2001-jeep-grand-cherokee-4wd-limited-3008525?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2006-jeep-grand-cherokee-4wd-limited-2988334?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2012-jeep-patriot-4wd-latitude-2895258?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2008-jeep-wrangler-unlimited-rubicon-3016615?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2011-land-rover-range-rover-hse-2970550?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2006-land-rover-range-rover-sport-hse-3070835?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2006-mercedes-benz-clk-class-clk-350-cabriolet-2d-3031908?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2005-mercury-montego-luxury-3008526?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2001-mitsubishi-eclipse-gs-3034403?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2006-mitsubishi-endeavor-ls-3070833?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2003-nissan-altima-25-s-sedan-4d-3070815?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2018-nissan-altima-25-sl-sedan-4d-3056645?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2009-nissan-altima-sedan-25-s-sedan-4d-3060513?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2007-nissan-titan-xe-pickup-4d-5-1-2-ft-3070816?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2009-nissan-versa-s-hatchback-4d-2813814?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2014-nissan-versa-note-note-s-plus-hatchback-4d-3070832?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2008-pontiac-g6-gt-3034394?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2013-ram-1500-crew-cab-slt-pickup-4d-5-1-2-ft-3000989?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2007-saturn-aura-xe-2988327?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2006-scion-tc-3016631?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2014-subaru-outback-25i-premium-2895268?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2011-toyota-avalon-sedan-4d-3008530?refby=dealersite#ar_top,1
http://www.munstermanauto.com/vehicle/used-2013-volkswagen-beetle-coupe-25l-entry-hatchback-2d-3033001?refby=dealersite#ar_top,1
http://www.munstermanauto.com/inventory?rstartrow=21&invquery=1&cart=0&certa=0&fineavail=0&highprice=999999999&highyear=9999&invkey=&lowprice=0&lowyear=0&mileage=999999999&newthisweek=0&picsonly=0&radius=200&rcate=&rcnt=64&rcond=used&rext=&rint=&rmake=&rmodel=&rsellid=&rsort=make%2Cmodel%2Cyr&rtrans=&rtrm=&rtype=&selid=3408&showcert=1&showonly=&showsold=1&soldonly=0&subpage=&subpageb=&transmission=&type2=&ziphome=0#ar_top,0
http://www.munstermanauto.com/inventory?rstartrow=41&invquery=1&cart=0&certa=0&fineavail=0&highprice=999999999&highyear=9999&invkey=&lowprice=0&lowyear=0&mileage=999999999&newthisweek=0&picsonly=0&radius=200&rcate=&rcnt=64&rcond=used&rext=&rint=&rmake=&rmodel=&rsellid=&rsort=make%2Cmodel%2Cyr&rtrans=&rtrm=&rtype=&selid=3408&showcert=1&showonly=&showsold=1&soldonly=0&subpage=&subpageb=&transmission=&type2=&ziphome=0#ar_top,0
http://www.munstermanauto.com/inventory?rstartrow=61&invquery=1&cart=0&certa=0&fineavail=0&highprice=999999999&highyear=9999&invkey=&lowprice=0&lowyear=0&mileage=999999999&newthisweek=0&picsonly=0&radius=200&rcate=&rcnt=64&rcond=used&rext=&rint=&rmake=&rmodel=&rsellid=&rsort=make%2Cmodel%2Cyr&rtrans=&rtrm=&rtype=&selid=3408&showcert=1&showonly=&showsold=1&soldonly=0&subpage=&subpageb=&transmission=&type2=&ziphome=0#ar_top,0
http://www.munstermanauto.com/vehicle?vid=3034384&selid=3408&refby=dealersite&vehpg=location,1
http://www.munstermanauto.com/vehicle?vid=3034384&selid=3408&refby=dealersite&vehpg=contact,1
http://www.munstermanauto.com/vehicle?vid=3001003&selid=3408&refby=dealersite&vehpg=location,0
http://www.munstermanauto.com/vehicle?vid=3001003&selid=3408&refby=dealersite&vehpg=contact,1
http://www.munstermanauto.com/vehicle?vid=3070813&selid=3408&refby=dealersite&vehpg=location,0
http://www.munstermanauto.com/vehicle?vid=3070813&selid=3408&refby=dealersite&vehpg=contact,1
http://www.munstermanauto.com/vehicle?vid=3070812&selid=3408&refby=dealersite&vehpg=location,0
http://www.munstermanauto.com/vehicle?vid=3070812&selid=3408&refby=dealersite&vehpg=contact,1
http://www.munstermanauto.com/vehicle?vid=3001002&selid=3408&refby=dealersite&vehpg=location,1
http://www.munstermanauto.com/vehicle?vid=3001002&selid=3408&refby=dealersite&vehpg=contact,1
http://www.munstermanauto.com/vehicle?vid=3016608&selid=3408&refby=dealersite&vehpg=location,0
http://www.munstermanauto.com/vehicle?vid=3016608&selid=3408&refby=dealersite&vehpg=contact,1
http://www.munstermanauto.com/vehicle?vid=2941372&selid=3408&refby=dealersite&vehpg=location,0
http://www.munstermanauto.com/vehicle?vid=2941372&selid=3408&refby=dealersite&vehpg=contact,1
http://www.munstermanauto.com/vehicle?vid=3070811&selid=3408&refby=dealersite&vehpg=location,0
http://www.munstermanauto.com/vehicle?vid=3070811&selid=3408&refby=dealersite&vehpg=contact,1
http://www.munstermanauto.com/vehicle?vid=3072525&selid=3408&refby=dealersite&vehpg=location,0
http://www.munstermanauto.com/vehicle?vid=3072525&selid=3408&refby=dealersite&vehpg=contact,1
http://www.munstermanauto.com/vehicle?vid=3069350&selid=3408&refby=dealersite&vehpg=location,0
http://www.munstermanauto.com/vehicle?vid=3069350&selid=3408&refby=dealersite&vehpg=contact,1
http://www.munstermanauto.com/vehicle?vid=3022553&selid=3408&refby=dealersite&vehpg=location,0
http://www.munstermanauto.com/vehicle?vid=3022553&selid=3408&refby=dealersite&vehpg=contact,1
http://www.munstermanauto.com/vehicle?vid=2988329&selid=3408&refby=dealersite&vehpg=location,0
http://www.munstermanauto.com/vehicle?vid=2988329&selid=3408&refby=dealersite&vehpg=contact,1
http://www.munstermanauto.com/vehicle?vid=3031858&selid=3408&refby=dealersite&vehpg=location,0
